t,class,wait_h,travel_h,response_h,sla_h,overtime
179.15840424430698,seasonal,0.35868155034268057,0.3190807107927397,0.6777622611354203,12.0,0
177.61347838460028,routine,1.046822155219104,0.7177220910631077,1.7645442462822116,24.0,0
177.55511947975495,routine,1.0995476294734488,0.6659438790168433,1.765491508490292,24.0,0
179.76590924713187,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
179.2897395341033,seasonal,0.9204369022342291,0.7919122426127785,1.7123491448470076,12.0,0
179.41560041156643,seasonal,0.9840048372152239,0.4353805806418104,1.4193854178570344,12.0,0
179.3218596822303,seasonal,0.9609986545909805,0.3190807107927397,1.2800793653837204,12.0,0
180.40558775904395,seasonal,0.07675406772708016,0.4353805806418104,0.5121346483688906,12.0,0
180.48139522887593,critical,0.0,0.6396923088485589,0.6396923088485589,2.0,0
180.48354374177268,seasonal,0.09836839593927493,0.3190807107927397,0.41744910673201463,12.0,0
180.96692080086547,emergency,0.0,0.3190807107927397,0.3190807107927397,4.0,0
178.62847754346018,routine,2.0386225998340137,0.3513634158531591,2.389986015687173,24.0,0
181.16117458968802,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
180.56642465317074,seasonal,0.07217988768667283,0.6659438790168433,0.7381237667035161,12.0,0
180.83643199894667,emergency,0.0,1.0255029253980703,1.0255029253980703,4.0,0
181.3684999025227,seasonal,0.3494761485626441,0.3190807107927397,0.6685568593553838,12.0,0
178.69893174317045,routine,3.174493273506357,0.4353805806418104,3.6098738541481676,24.0,0
179.12279547679304,routine,2.778362918805783,0.3190807107927397,3.097443629598523,24.0,0
179.44423134697664,routine,2.496860439847552,0.3190807107927397,2.815941150640292,24.0,0
179.6228281829704,routine,2.4070902558096066,1.0255029253980703,3.432593181207677,24.0,0
180.85602280032074,seasonal,0.8330218729337844,1.0255029253980703,1.8585247983318547,12.0,0
183.08548786623007,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
182.52657291895733,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
182.10343763623143,seasonal,0.4126249513112725,0.668926378609784,1.0815513299210564,12.0,0
182.26726612590323,seasonal,0.6013639392107564,0.9736079806575129,1.5749719198682692,12.0,0
182.4608797746434,seasonal,0.5987872938397061,0.6396923088485589,1.238479602688265,12.0,0
182.40410859912342,seasonal,0.6037711170067439,0.6396923088485589,1.2434634258553028,12.0,0
182.53711025117914,seasonal,0.6104516433649962,0.7177220910631077,1.328173734428104,12.0,0
183.7245206057878,seasonal,0.08967245275641744,0.7177220910631077,0.8073945438195251,12.0,0
179.81532671993284,routine,4.173671209606823,0.3190807107927397,4.492751920399563,24.0,0
184.0154371013726,seasonal,0.46088530927704596,0.3513634158531591,0.8122487251302051,12.0,0
184.8421696206144,seasonal,0.05336437912259839,0.4353805806418104,0.4887449597644088,12.0,0
180.38303422081154,routine,4.257087321639801,1.0255029253980703,5.282590247037872,24.0,0
184.69322339672948,seasonal,0.008003135504992542,0.6659438790168433,0.6739470145218358,12.0,0
184.87803628180072,seasonal,0.09482945723169678,0.6599100317467526,0.7547394889784493,12.0,0
185.65333164983176,seasonal,0.1001919290429214,0.3513634158531591,0.4515553448960805,12.0,0
184.98502750959963,seasonal,0.21963598433580955,0.7177220910631077,0.9373580753989172,12.0,0
185.25427135068028,seasonal,0.248946479200697,0.6659438790168433,0.9148903582175403,12.0,0
186.01353231014946,seasonal,0.3803421585714091,0.3513634158531591,0.7317055744245682,12.0,0
186.02151318512986,critical,0.0,1.0255029253980703,1.0255029253980703,2.0,0
186.2356064215598,seasonal,0.23821196978622083,0.668926378609784,0.9071383483960048,12.0,0
186.4935409173647,seasonal,0.1471258075934827,0.3190807107927397,0.4662065183862224,12.0,0
185.75968359586417,seasonal,0.4401732656778279,0.6599100317467526,1.1000832974245804,12.0,0
181.2163785862814,routine,5.549438990711877,0.4353805806418104,5.984819571353688,24.0,0
181.26371774811383,routine,5.7298887133758285,0.668926378609784,6.398815091985613,24.0,0
180.5271388532918,routine,6.219452651054496,0.7919122426127785,7.011364893667275,24.0,0
187.49497965800768,seasonal,0.5368730827993602,0.3513634158531591,0.8882364986525193,12.0,0
187.44044886249765,critical,0.0,0.6396923088485589,0.6396923088485589,2.0,0
188.1084074992216,seasonal,0.09279140355289428,0.6396923088485589,0.7324837124014532,12.0,0
181.3324389104081,routine,6.747507199997472,0.6396923088485589,7.387199508846031,24.0,0
